"gameID","platformID","seasonID","Winner","ban1","ban2","ban3","ban4","ban5","ban6","ban7","ban8","ban9","ban10"
2358721591,"EUN1",13,1,875,157,523,25,82,555,875,157,82,523
2358790644,"EUN1",13,1,555,157,875,122,11,82,74,84,555,875
2359264875,"EUN1",13,1,-1,122,111,69,25,75,238,555,157,523
2359333720,"EUN1",13,1,134,523,67,245,555,122,238,875,89,245
2359360368,"EUN1",13,0,555,523,-1,32,90,238,122,245,11,105
2359579029,"EUN1",13,1,18,875,238,111,523,51,141,82,875,238
2359601786,"EUN1",13,1,122,875,53,157,64,142,51,238,157,7
2359650086,"EUN1",13,0,89,523,75,157,122,103,82,523,25,235
2359713857,"EUN1",13,1,53,11,131,75,90,555,131,53,6,24
2359773958,"EUN1",13,0,235,25,60,119,523,53,254,555,82,114
2362178537,"EUN1",13,0,157,7,58,51,523,875,412,86,523,131
2366122712,"EUN1",13,1,80,157,51,119,240,201,875,157,25,45
2366191201,"EUN1",13,1,119,157,89,8,2,121,238,67,86,523
2366232117,"EUN1",13,1,245,82,25,202,38,202,82,238,157,119
2366269152,"EUN1",13,0,119,157,89,875,111,875,89,157,64,523
2366815513,"EUN1",13,0,24,523,-1,82,157,875,69,28,35,145
2366817000,"EUN1",13,1,238,53,111,86,24,523,84,157,25,82
2366830298,"EUN1",13,0,24,90,523,25,266,58,498,67,111,77
2366839118,"EUN1",13,0,25,122,523,157,131,875,55,90,53,111
2367444389,"EUN1",13,1,25,266,105,24,875,523,131,25,245,8
2373744061,"EUN1",13,1,875,111,75,60,38,119,105,157,67,245
2373789208,"EUN1",13,1,131,86,875,2,21,111,875,11,22,131
2381626634,"EUN1",13,1,523,122,101,38,555,11,119,16,69,82
2382241595,"EUN1",13,1,8,11,105,53,523,131,53,17,31,121
2384457882,"EUN1",13,0,420,60,38,235,523,875,61,11,350,111
2384546963,"EUN1",13,1,523,25,122,143,38,157,875,11,53,82
2385571442,"EUN1",13,1,145,119,157,238,17,157,350,131,122,235
2385576384,"EUN1",13,0,64,555,35,51,69,235,238,131,119,11
2387796899,"EUN1",13,0,51,45,412,11,89,157,119,150,122,523
2388249410,"EUN1",13,1,23,35,157,122,105,119,11,67,122,157
2388272651,"EUN1",13,1,157,67,122,64,875,122,105,238,157,119
2388287643,"EUN1",13,1,157,122,2,119,101,84,157,875,122,245
2388315867,"EUN1",13,1,119,157,246,122,53,157,122,51,141,131
2388334841,"EUN1",13,1,51,11,119,122,238,246,64,82,51,119
2389249546,"EUN1",13,1,39,157,122,111,34,38,245,266,523,25
2366930546,"EUN1",13,1,131,235,25,246,420,111,122,523,875,245
2314024833,"EUN1",13,1,67,11,238,114,122,111,24,35,53,56
2338129290,"EUN1",13,1,35,523,64,421,51,523,25,86,8,51
2353867513,"EUN1",13,1,8,157,245,202,53,121,53,111,74,157
2389254222,"EUN1",13,0,245,23,235,122,38,11,267,25,122,131
2389359175,"EUN1",13,1,38,516,523,117,39,523,516,38,122,875
2389901666,"EUN1",13,1,523,119,25,111,875,25,240,131,875,122
2390195664,"EUN1",13,1,69,111,122,82,235,38,-1,122,25,34
2390221985,"EUN1",13,0,36,111,10,412,517,11,122,142,875,245
2390287850,"EUN1",13,1,245,11,50,523,38,131,122,875,245,235
2390613889,"EUN1",13,0,82,90,38,412,69,55,235,64,122,157
2393161008,"EUN1",13,0,238,31,875,523,25,245,875,33,350,-1
2393520218,"EUN1",13,1,122,235,157,516,114,69,8,28,523,25
2393526508,"EUN1",13,1,131,75,236,25,238,119,157,17,412,11
2393573611,"EUN1",13,1,89,56,420,412,67,11,119,25,75,35
2393748784,"EUN1",13,1,119,8,523,122,-1,53,266,105,55,38
2398188030,"EUN1",13,0,16,38,111,523,89,38,51,54,875,121
2398860523,"EUN1",13,1,23,30,38,245,111,8,875,157,89,111
2398877547,"EUN1",13,1,131,238,24,23,523,523,122,350,82,266
2398912979,"EUN1",13,1,246,53,60,23,154,89,238,60,90,51
2398935664,"EUN1",13,1,30,38,23,235,28,75,111,235,89,25
2398980113,"EUN1",13,0,141,38,154,111,-1,51,131,89,23,517
2399549960,"EUN1",13,1,53,875,64,157,412,84,33,119,53,875
2399561209,"EUN1",13,1,105,141,122,11,51,67,11,238,119,35
2399813237,"EUN1",13,0,111,38,45,142,89,111,-1,157,60,11
2399850059,"EUN1",13,0,39,23,111,121,50,113,82,35,523,122
2399873230,"EUN1",13,1,35,111,875,516,51,157,8,23,38,44
2399877481,"EUN1",13,1,266,119,154,38,25,555,246,54,523,516
2400091749,"EUN1",13,1,523,516,28,120,122,23,523,33,53,238
2400634441,"EUN1",13,1,8,58,523,25,107,235,25,145,111,523
2400675240,"EUN1",13,1,86,523,51,240,44,56,131,350,875,222
2400688096,"EUN1",13,0,875,90,523,235,38,13,412,238,111,107
2400721161,"EUN1",13,1,107,412,8,105,35,56,16,21,89,92
2400911797,"EUN1",13,1,157,121,238,11,53,105,89,-1,53,25
2400918457,"EUN1",13,1,25,245,89,238,122,157,238,555,86,523
2401431078,"EUN1",13,1,105,8,122,875,35,141,11,38,23,44
2401497865,"EUN1",13,1,64,38,111,114,875,2,38,11,523,350
2401534263,"EUN1",13,0,25,44,875,245,412,59,38,8,523,555
2401558965,"EUN1",13,1,154,35,245,126,38,235,122,23,350,59
2413524771,"EUN1",13,0,122,235,119,11,82,90,131,157,62,55
2413611893,"EUN1",13,0,238,875,555,82,157,50,62,245,131,111
2413628702,"EUN1",13,1,875,8,21,24,86,39,238,11,517,119
2198471700,"EUN1",13,1,25,350,40,517,119,266,238,59,84,9
2221126664,"EUN1",13,1,82,555,266,120,119,8,421,119,63,122
2289690315,"EUN1",13,1,86,11,157,63,555,90,17,246,412,238
2289735458,"EUN1",13,0,238,245,86,25,141,54,103,82,8,11
2290498512,"EUN1",13,0,25,245,55,8,11,7,25,555,122,35
2290528533,"EUN1",13,0,8,11,238,105,111,266,119,11,86,25
2418913106,"EUN1",13,1,350,17,25,11,7,517,145,75,2,122
2418926967,"EUN1",13,1,119,53,523,875,238,114,69,105,62,245
2290544251,"EUN1",13,0,145,141,202,11,55,64,8,55,25,238
2290563924,"EUN1",13,0,64,122,55,222,53,82,127,8,25,119
2421047008,"EUN1",13,0,555,8,51,90,82,63,25,86,523,11
2421133870,"EUN1",13,1,51,555,122,245,157,122,24,157,111,119
2421201362,"EUN1",13,0,17,523,157,64,875,89,238,555,41,-1
2310481205,"EUN1",13,0,35,53,131,157,119,266,84,24,350,222
2421279556,"EUN1",13,1,82,91,555,523,11,90,555,875,67,89
2318674236,"EUN1",13,0,29,157,90,13,235,84,38,28,122,64
2418187203,"EUN1",13,0,114,412,157,105,84,875,350,131,111,157
2425196745,"EUN1",13,0,89,238,157,555,875,25,875,555,-1,150
2427523005,"EUN1",13,0,9,111,53,238,11,133,555,51,11,238
2427538134,"EUN1",13,1,55,523,106,82,122,121,51,62,157,555
2428080277,"EUN1",13,1,86,240,555,105,11,90,11,235,875,8
2428509291,"EUN1",13,0,238,9,111,122,154,35,131,62,154,25
2428523057,"EUN1",13,0,875,517,350,111,245,53,517,63,25,154
2431162264,"EUN1",13,0,120,33,38,523,89,11,119,122,238,235
2418193571,"EUN1",13,1,8,238,35,55,82,119,131,84,-1,245
2435052892,"EUN1",13,1,-1,62,23,18,8,75,420,555,201,238
2436094727,"EUN1",13,0,150,523,53,105,24,136,17,51,62,222
2436329874,"EUN1",13,1,24,145,114,555,420,238,157,2,53,122
2436452624,"EUN1",13,1,105,202,53,62,17,875,53,201,82,157
2437328425,"EUN1",13,1,555,89,238,86,122,75,55,64,235,157
2437350880,"EUN1",13,0,145,22,11,53,157,11,24,157,53,238
2418245594,"EUN1",13,0,84,238,55,122,89,11,235,238,111,875
2418313430,"EUN1",13,1,11,90,235,122,238,122,84,63,82,238
2418410624,"EUN1",13,0,11,86,69,122,350,62,58,55,246,56
2418507901,"EUN1",13,0,245,157,8,86,35,875,82,245,89,84
2418509210,"EUN1",13,1,523,-1,86,25,60,202,157,875,238,84
2420697901,"EUN1",13,0,555,62,35,131,67,555,62,19,75,517
2420909194,"EUN1",13,1,516,25,51,517,875,62,516,119,89,59
2438955454,"EUN1",13,0,53,25,63,122,11,11,238,420,41,111
2439124645,"EUN1",13,1,53,82,24,157,122,55,111,202,24,75
2439291252,"EUN1",13,0,157,21,24,64,99,69,555,63,17,42
2422047818,"EUN1",13,0,92,8,53,517,131,24,875,11,82,145
2424082003,"EUN1",13,0,11,51,25,134,350,154,98,25,157,54
2433003099,"EUN1",13,1,119,8,105,17,81,157,523,350,555,122
2437405559,"EUN1",13,0,122,82,238,75,517,2,350,131,122,429
2442316342,"EUN1",13,0,157,238,122,25,875,82,105,119,19,18
2442340857,"EUN1",13,1,75,25,11,238,875,555,420,44,45,35
2442378073,"EUN1",13,0,11,7,523,17,111,67,-1,24,555,105
2437412587,"EUN1",13,0,105,7,157,2,350,38,555,25,114,64
2443032695,"EUN1",13,1,35,523,58,89,111,119,82,53,517,240
2443057094,"EUN1",13,0,25,240,517,62,238,11,412,122,2,55
2443238018,"EUN1",13,1,89,11,82,62,350,117,51,8,55,11
2443311556,"EUN1",13,0,555,157,122,55,350,131,62,24,104,55
2443574946,"EUN1",13,0,11,555,82,164,105,11,420,157,25,240
2443586668,"EUN1",13,1,420,555,105,75,350,51,114,106,157,21
2443840380,"EUN1",13,1,122,111,62,157,33,62,69,238,8,67
2443872559,"EUN1",13,0,131,240,21,523,2,154,11,62,82,69
2443999262,"EUN1",13,0,11,67,75,523,86,105,235,157,2,36
2421251250,"EUN1",13,1,516,154,875,350,35,62,24,25,69,51
2425309268,"EUN1",13,1,122,11,119,25,157,238,555,82,122,51
2413607997,"EUN1",13,1,82,235,238,25,102,11,119,55,517,235
2398930094,"EUN1",13,0,53,23,131,38,875,235,55,89,875,82
2444207211,"EUN1",13,0,238,82,56,51,24,1,875,24,89,53
2444322318,"EUN1",13,0,2,523,38,-1,8,131,44,23,75,555
2444346419,"EUN1",13,0,25,350,38,222,11,555,245,2,25,38
2444368753,"EUN1",13,0,62,17,21,2,-1,555,245,11,420,25
2444762882,"EUN1",13,0,154,8,62,51,517,157,38,240,245,350
2445561842,"EUN1",13,1,38,51,238,875,64,134,11,238,2,58
2445638229,"EUN1",13,1,235,111,62,107,238,25,350,51,122,57
2445655718,"EUN1",13,0,38,350,69,498,154,89,8,38,62,82
2445700723,"EUN1",13,1,9,246,8,89,111,89,38,107,25,157
2445791479,"EUN1",13,1,412,89,114,517,38,117,89,59,122,91
2437438507,"EUN1",13,1,154,25,2,67,238,122,555,24,11,157
2437507766,"EUN1",13,1,17,25,523,157,154,8,38,82,53,91
2445886088,"EUN1",13,1,35,111,245,122,350,8,38,555,89,58
2446023002,"EUN1",13,0,555,62,38,64,875,875,350,523,38,245
2437557361,"EUN1",13,0,420,33,8,9,111,7,412,89,131,51
2446314724,"EUN1",13,0,555,21,55,105,62,25,122,157,82,11
2446559914,"EUN1",13,1,157,131,122,875,111,517,67,98,245,62
2437682572,"EUN1",13,0,517,111,84,420,11,53,157,7,81,238
2437716088,"EUN1",13,0,75,105,238,11,53,245,105,24,17,82
2437750373,"EUN1",13,0,105,238,11,25,122,24,59,25,11,238
2447065502,"EUN1",13,0,25,121,55,350,38,154,20,38,122,117
2441620566,"EUN1",13,1,131,111,122,38,63,55,11,69,22,53
2447126783,"EUN1",13,1,122,245,555,517,62,67,38,111,58,350
2447160568,"EUN1",13,1,122,38,350,62,96,89,141,517,8,111
2447245372,"EUN1",13,1,157,84,238,240,64,875,62,111,9,245
2447675299,"EUN1",13,1,25,245,350,38,131,11,89,517,55,62
2448114715,"EUN1",13,1,350,55,131,62,25,119,38,875,62,11
2448138761,"EUN1",13,0,122,62,38,350,154,30,122,134,24,432
2448148365,"EUN1",13,0,86,74,238,67,122,35,17,53,82,120
2448209114,"EUN1",13,0,238,38,350,62,157,113,89,8,105,131
2448238142,"EUN1",13,1,154,25,62,58,2,350,420,62,25,134
2448301228,"EUN1",13,0,11,38,62,875,25,245,111,8,107,131
2448327624,"EUN1",13,0,350,38,89,62,122,238,38,39,89,350
2448459467,"EUN1",13,0,111,25,63,64,202,875,111,555,21,238
2448708167,"EUN1",13,1,555,238,11,62,25,238,523,555,24,245
2448741271,"EUN1",13,0,35,25,202,157,75,105,-1,89,555,245
2449033852,"EUN1",13,0,54,238,142,8,25,8,2,350,105,157
2449057689,"EUN1",13,1,64,154,51,38,25,523,9,25,875,350
2449121522,"EUN1",13,0,157,104,111,38,80,63,64,154,555,25
2449162150,"EUN1",13,0,8,350,154,98,517,60,157,350,238,62
2449167528,"EUN1",13,0,142,9,62,117,350,38,157,134,67,62
2449379982,"EUN1",13,1,39,11,421,117,110,69,89,157,114,38
2449405250,"EUN1",13,1,78,105,350,2,157,8,62,53,245,67
2450134725,"EUN1",13,0,8,38,350,114,117,235,517,55,154,64
2450621508,"EUN1",13,0,38,59,523,28,114,350,62,69,8,28
2450734811,"EUN1",13,0,8,11,111,28,24,62,28,122,350,154
2450777559,"EUN1",13,1,245,8,350,62,117,119,154,875,7,38
2451214148,"EUN1",13,0,53,17,63,555,11,875,238,24,53,11
2451357903,"EUN1",13,1,11,238,350,25,117,62,8,60,245,157
2451415765,"EUN1",13,1,25,30,82,154,7,38,62,134,8,64
2451425694,"EUN1",13,0,19,238,157,122,53,17,63,245,5,51
2441674425,"EUN1",13,0,238,157,11,69,122,11,67,157,50,154
2441759873,"EUN1",13,0,35,86,19,105,238,238,7,350,131,157
2451528523,"EUN1",13,1,54,30,111,8,24,517,8,11,25,106
2441928427,"EUN1",13,1,63,157,59,122,89,11,111,31,157,62
2451764006,"EUN1",13,0,157,62,35,11,38,62,154,8,25,24
2442432208,"EUN1",13,0,55,517,238,523,122,245,523,63,33,23
2442493097,"EUN1",13,0,105,53,238,875,122,875,19,53,75,157
2445828854,"EUN1",13,0,121,420,238,90,16,17,11,89,238,350
2445865419,"EUN1",13,1,238,86,9,55,50,55,122,517,63,62
2446072733,"EUN1",13,1,21,11,2,122,99,111,238,105,157,122
2446746693,"EUN1",13,1,18,67,238,117,11,63,238,134,122,523
2446813082,"EUN1",13,0,54,55,103,11,238,8,17,875,39,89
2452346254,"EUN1",13,1,122,62,875,38,55,8,89,350,103,23
2452353807,"EUN1",13,0,38,11,350,114,517,38,23,67,62,154
2452360179,"EUN1",13,0,350,114,62,8,2,11,157,62,69,82
2452428771,"EUN1",13,1,51,105,54,350,11,235,24,38,350,131
2452797219,"EUN1",13,0,134,122,58,62,875,245,122,523,11,350
2452806772,"EUN1",13,0,38,62,39,67,98,111,350,38,69,420
2452822730,"EUN1",13,1,111,24,11,517,89,523,62,245,154,38
2453180651,"EUN1",13,1,38,57,238,25,235,266,238,62,8,38
2453936797,"EUN1",13,0,53,89,245,238,23,35,25,38,62,60
2454030924,"EUN1",13,0,62,89,350,157,25,55,157,107,238,-1
2454067156,"EUN1",13,1,516,238,24,51,420,875,238,51,57,62
2454862256,"EUN1",13,0,11,89,62,8,7,266,238,131,119,117
2454971643,"EUN1",13,0,8,62,141,238,89,245,55,-1,121,39
2455077629,"EUN1",13,0,62,25,54,38,28,350,35,38,11,154
2455119736,"EUN1",13,1,154,2,21,82,111,38,33,7,28,51
2455131222,"EUN1",13,0,7,89,67,122,51,121,25,412,238,38
2455188024,"EUN1",13,0,350,245,122,51,7,350,875,69,82,555
2457316553,"EUN1",13,1,91,875,53,62,63,89,122,131,67,875
2457573507,"EUN1",13,0,38,111,245,114,19,555,89,107,62,105
2458164089,"EUN1",13,1,38,62,111,12,6,122,235,55,555,86
2458254161,"EUN1",13,1,82,517,62,238,154,8,62,131,107,38
2458268900,"EUN1",13,0,350,62,420,111,38,92,238,55,523,104
2458293748,"EUN1",13,0,3,154,245,875,62,145,57,62,25,38
2458328614,"EUN1",13,0,82,62,104,38,238,11,131,-1,523,75
2458471175,"EUN1",13,0,111,235,517,350,122,350,25,51,62,7
2458687278,"EUN1",13,1,62,523,8,412,7,11,122,157,38,154
2458698548,"EUN1",13,1,82,8,516,62,157,84,8,143,523,157
2458763219,"EUN1",13,1,517,11,111,350,105,875,121,18,157,350
2458803378,"EUN1",13,1,350,51,86,39,523,154,122,67,25,7
2459846246,"EUN1",13,1,122,246,157,38,9,555,62,69,-1,8
2460044477,"EUN1",13,0,245,143,516,51,38,122,82,11,90,86
2460057957,"EUN1",13,0,350,89,24,75,412,63,38,119,245,53
2460064879,"EUN1",13,1,114,89,51,24,82,121,62,77,157,25
2446515556,"EUN1",13,1,122,89,350,238,28,11,516,53,8,154
2448964982,"EUN1",13,1,350,24,64,82,235,154,157,25,122,131
2451890965,"EUN1",13,0,154,235,122,11,245,25,16,-1,517,122
2455052692,"EUN1",13,1,154,122,82,517,38,35,11,8,62,80
2460091563,"EUN1",13,0,122,51,55,154,23,82,238,38,57,154
2460139232,"EUN1",13,1,6,350,38,517,23,122,51,875,38,119
2460143336,"EUN1",13,1,82,11,111,157,38,67,11,238,38,23
2460156644,"EUN1",13,1,117,111,54,38,875,157,86,154,238,55
2460160577,"EUN1",13,0,38,350,32,64,51,105,56,21,266,35
2460238212,"EUN1",13,0,122,555,11,-1,238,117,62,111,122,134
2446876246,"EUN1",13,0,62,18,238,11,157,64,63,111,350,122
2447097770,"EUN1",13,0,157,24,75,238,421,67,157,245,111,11
2460485065,"EUN1",13,1,117,51,33,82,238,62,8,6,25,350
2460666586,"EUN1",13,0,154,62,24,8,517,157,154,25,119,8
2460850980,"EUN1",13,0,-1,6,105,38,25,150,54,62,131,67
2460893441,"EUN1",13,1,122,154,62,38,131,6,238,28,11,38
2451452959,"EUN1",13,1,157,51,517,117,75,154,38,122,350,523
2451494840,"EUN1",13,0,51,8,35,82,117,7,25,157,51,875
2461932894,"EUN1",13,0,235,86,64,38,111,60,8,11,-1,62
2461958153,"EUN1",13,1,517,89,58,62,38,235,107,150,18,238
2451538835,"EUN1",13,0,67,64,111,82,8,114,51,9,38,117
2451971797,"EUN1",13,0,240,8,28,157,154,64,350,114,51,131
2451998838,"EUN1",13,1,25,157,13,235,51,25,35,38,8,89
2462367637,"EUN1",13,0,8,48,38,64,9,8,62,350,38,69
2462593111,"EUN1",13,0,157,2,8,517,111,89,38,154,119,105
2452034339,"EUN1",13,1,91,51,122,54,25,89,24,154,420,157
2452180050,"EUN1",13,1,98,33,111,119,8,245,8,523,62,350
2452185176,"EUN1",13,1,157,33,53,62,25,421,350,11,412,38
2463145133,"EUN1",13,0,45,350,122,62,11,55,38,350,154,111
2452220207,"EUN1",13,1,85,246,8,62,350,51,7,350,119,82
2460381260,"EUN1",13,1,154,81,105,555,90,131,119,82,235,64
2463239489,"EUN1",13,1,82,117,11,38,107,62,122,157,69,104
2460394740,"EUN1",13,0,517,25,51,121,105,17,86,11,67,157
2463316878,"EUN1",13,0,89,122,11,238,25,32,350,157,238,25
2463376484,"EUN1",13,0,122,35,25,238,53,24,69,157,202,875
2463412212,"EUN1",13,1,202,55,69,111,141,25,122,2,105,75
2463520353,"EUN1",13,1,53,89,122,11,245,82,523,25,245,157
2464289229,"EUN1",13,0,154,240,25,119,7,11,63,-1,38,420
2461763316,"EUN1",13,1,53,48,51,84,122,62,350,432,105,875
2461836029,"EUN1",13,0,238,11,72,555,122,82,238,105,45,53
2464648851,"EUN1",13,1,111,157,122,350,24,24,25,8,62,157
2464838378,"EUN1",13,1,89,350,420,122,11,75,117,58,33,84
2464839999,"EUN1",13,0,122,11,75,157,89,122,89,350,245,157
2461903288,"EUN1",13,0,555,238,18,245,82,51,11,420,122,25
2462095630,"EUN1",13,0,24,45,350,161,75,350,122,105,245,157
2462216726,"EUN1",13,0,111,245,25,75,8,157,38,51,-1,53
2462334686,"EUN1",13,1,81,67,420,82,111,202,85,157,24,875
2462753034,"EUN1",13,0,25,11,17,8,238,35,122,51,238,63
2462815494,"EUN1",13,1,67,122,238,11,875,11,105,17,53,111
2462824109,"EUN1",13,0,91,119,245,122,235,105,58,25,202,11
2465462953,"EUN1",13,0,81,350,105,420,53,350,17,7,111,157
2465611559,"EUN1",13,1,63,-1,82,53,119,11,420,24,105,89
2465642307,"EUN1",13,1,350,131,62,111,31,64,63,39,62,45
2466034059,"EUN1",13,1,75,223,122,17,157,54,59,24,21,26
2481720888,"EUN1",13,1,245,157,63,86,51,53,131,201,82,31
2482197241,"EUN1",13,1,55,69,81,31,875,122,350,25,55,119
2482230357,"EUN1",13,0,497,114,350,141,36,51,238,122,350,62
2483283846,"EUN1",13,0,111,2,64,875,131,51,875,63,122,126
2462941070,"EUN1",13,1,157,82,8,11,119,238,17,48,63,523
2463180716,"EUN1",13,1,82,2,89,63,25,25,157,55,33,75
2483338933,"EUN1",13,1,75,350,131,25,157,141,53,157,90,82
2485134705,"EUN1",13,1,99,238,131,11,53,53,157,42,67,17
2485412381,"EUN1",13,1,238,111,157,202,245,17,131,89,26,11
2486948348,"EUN1",13,0,64,17,157,53,42,122,154,238,523,555
2487718266,"EUN1",13,1,36,25,122,48,523,19,53,17,25,201
2487736175,"EUN1",13,1,62,555,101,11,24,19,36,122,350,141
2490733679,"EUN1",13,0,25,91,75,555,121,67,99,22,122,201
2491652756,"EUN1",13,1,53,120,75,131,523,11,105,53,62,122
2491666819,"EUN1",13,0,51,17,53,238,11,35,134,21,122,75
2492645130,"EUN1",13,0,81,141,25,67,11,38,517,11,117,111
2492720553,"EUN1",13,1,11,517,8,350,157,238,350,38,154,122
2492786732,"EUN1",13,0,63,420,75,150,122,25,11,103,17,89
2492794931,"EUN1",13,1,11,23,106,223,122,45,157,420,222,55
2492992619,"EUN1",13,1,55,202,23,11,157,99,63,420,266,161
2493050762,"EUN1",13,0,122,11,82,21,555,420,245,110,99,141
2493064607,"EUN1",13,1,111,134,67,420,350,38,350,11,24,122
2494067323,"EUN1",13,1,28,17,11,82,106,82,51,131,202,2
2494474036,"EUN1",13,0,17,67,53,106,238,11,420,142,25,23
2494479382,"EUN1",13,0,157,106,875,67,122,516,122,89,421,131
2494909623,"EUN1",13,1,82,122,53,161,6,11,145,25,55,122
2494914021,"EUN1",13,0,24,131,82,119,42,238,110,122,11,157
2494958432,"EUN1",13,0,25,114,523,157,350,51,154,11,350,122
2495499334,"EUN1",13,0,11,82,523,157,25,89,141,19,75,106
2495864065,"EUN1",13,0,122,350,38,236,245,28,350,119,53,131
2495884442,"EUN1",13,0,53,122,82,106,89,420,154,84,105,33
2496429219,"EUN1",13,1,-1,111,201,122,11,555,6,96,201,157
2496553765,"EUN1",13,0,53,11,58,2,134,202,75,-1,60,11
2496560173,"EUN1",13,0,11,19,134,89,523,201,38,223,11,24
2496564984,"EUN1",13,1,131,127,-1,555,122,25,99,350,238,122
2496698057,"EUN1",13,0,-1,236,25,99,105,142,11,106,350,157
2496945602,"EUN1",13,1,25,11,122,38,154,154,8,117,9,350
2496971133,"EUN1",13,1,11,875,154,119,8,350,421,8,89,7
2497853548,"EUN1",13,1,114,122,28,16,67,89,11,122,69,24
2497876629,"EUN1",13,1,11,82,102,350,122,51,81,236,8,25
2497940610,"EUN1",13,1,350,58,131,28,25,111,104,28,122,11
2498013384,"EUN1",13,0,15,53,69,75,105,25,82,11,74,21
2498219639,"EUN1",13,1,238,35,111,17,11,63,51,157,54,75
2498926667,"EUN1",13,0,11,67,201,17,119,74,64,53,75,51
2499856681,"EUN1",13,1,157,99,122,11,55,122,67,236,121,157
2500695062,"EUN1",13,1,122,875,555,63,238,238,11,157,122,51
2500735452,"EUN1",13,1,122,103,111,104,119,350,38,98,-1,122
2500799903,"EUN1",13,0,555,91,82,38,107,90,8,77,350,122
2501304843,"EUN1",13,1,120,117,8,131,11,157,38,11,350,122
2452062352,"EUN1",13,0,89,17,523,10,105,875,25,51,16,154
2464978324,"EUN1",13,1,24,157,420,875,22,420,157,21,42,25
2490087010,"EUN1",13,0,420,11,54,18,55,63,56,202,54,51
2496525070,"EUN1",13,1,350,245,58,89,141,39,55,35,18,350
2501348544,"EUN1",13,1,111,11,89,117,28,114,38,122,119,104
2501440510,"EUN1",13,1,245,11,17,89,238,24,498,119,64,105
2501511595,"EUN1",13,0,350,53,238,122,42,105,91,157,89,875
2502042261,"EUN1",13,1,523,157,53,122,51,555,114,11,235,875
2502216680,"EUN1",13,1,122,420,11,84,111,51,63,238,201,6
2502285364,"EUN1",13,0,122,114,21,555,38,67,111,122,25,22
2504383585,"EUN1",13,1,157,350,12,11,67,131,420,89,145,11
2504557107,"EUN1",13,0,42,245,131,25,24,53,238,266,141,157
2505234863,"EUN1",13,1,154,25,122,38,350,238,350,157,11,122
2505524775,"EUN1",13,1,99,122,18,53,238,89,122,24,51,105
2506340707,"EUN1",13,1,134,122,119,53,2,119,238,86,555,31
2506669541,"EUN1",13,1,53,86,19,523,90,21,82,120,25,350
2506673602,"EUN1",13,1,51,122,141,131,350,105,53,56,54,523
2507110709,"EUN1",13,0,122,33,350,51,119,555,122,51,17,105
2507219622,"EUN1",13,0,84,11,58,555,89,111,51,42,10,24
2507388513,"EUN1",13,0,350,69,24,29,117,-1,157,11,23,89
2507621929,"EUN1",13,1,122,38,350,111,102,350,111,122,157,9
2507664266,"EUN1",13,1,350,38,62,122,157,25,55,141,105,202
2507682567,"EUN1",13,1,11,38,240,25,111,9,55,81,104,523
2507762097,"EUN1",13,1,63,143,17,53,31,75,131,23,236,350
2508396741,"EUN1",13,0,875,103,141,350,202,38,24,25,111,420
2508420041,"EUN1",13,1,51,-1,350,555,35,555,11,238,53,122
2508684198,"EUN1",13,0,202,53,201,17,157,238,53,21,11,17
2508758511,"EUN1",13,1,86,555,202,42,142,131,420,21,141,53
2508996888,"EUN1",13,1,-1,238,245,17,122,11,54,86,238,350
2509619607,"EUN1",13,0,45,245,63,122,350,51,77,555,17,157
2510318046,"EUN1",13,1,32,523,122,350,157,89,122,131,350,110
2510321208,"EUN1",13,0,50,245,122,44,523,122,121,25,134,105
2510485062,"EUN1",13,1,157,42,150,53,67,157,53,122,51,11
2510533898,"EUN1",13,0,54,11,51,122,157,238,120,53,99,23
2510699233,"EUN1",13,1,420,75,63,22,238,11,17,67,105,53
2511177970,"EUN1",13,1,266,53,2,105,412,23,38,25,53,201
2511212023,"EUN1",13,1,238,111,25,35,75,63,157,25,53,23
2511268607,"EUN1",13,0,141,-1,42,53,75,202,11,74,69,350
2511997034,"EUN1",13,1,432,11,75,89,42,110,141,238,51,35
2513136527,"EUN1",13,1,122,25,145,24,55,350,105,555,122,523
2513549875,"EUN1",13,1,11,875,51,238,555,201,555,238,875,63
2513550670,"EUN1",13,0,84,19,350,51,11,90,420,104,8,38
2513690053,"EUN1",13,1,122,111,38,81,9,33,240,24,90,67
2513709464,"EUN1",13,0,6,90,3,157,238,201,523,86,79,236
2513713924,"EUN1",13,1,104,119,350,122,-1,111,121,90,240,11
2514010590,"EUN1",13,1,90,67,201,17,53,157,24,53,105,122
2514017035,"EUN1",13,0,119,105,24,53,82,24,17,201,53,99
2514053281,"EUN1",13,0,111,157,42,51,134,119,53,82,11,122
2514203617,"EUN1",13,1,105,33,122,53,25,11,38,13,523,67
2514312034,"EUN1",13,0,2,119,51,45,17,81,238,75,122,25
2514328449,"EUN1",13,1,141,131,17,42,25,106,119,134,105,51
2514539147,"EUN1",13,1,157,42,523,350,555,412,10,157,141,89
2514852597,"EUN1",13,1,350,238,104,-1,105,98,238,119,245,122
2514866785,"EUN1",13,1,122,18,11,127,111,141,350,131,202,122
2515225680,"EUN1",13,1,106,11,25,22,238,245,75,25,36,18
2515350954,"EUN1",13,1,555,75,105,51,11,117,89,555,63,122
2515606688,"EUN1",13,0,38,412,60,106,350,875,2,25,81,141
2515915515,"EUN1",13,0,111,90,238,523,25,119,350,245,131,106
2515979173,"EUN1",13,0,105,523,35,157,122,11,523,111,9,122
